
THE FOLLOWING IS THE WEIGHT CHANGE AND THE MEAN SQUARE ERROR
------------------------------------------------------------


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    88	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    89	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    90	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    91	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    92	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    93	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    94	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    95	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    96	      MEANSQUARE ERROR = 0.0020


	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
	 0.074	 0.041	 0.137	 0.145	
    97	      MEANSQUARE ERROR = 0.0020


	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
    98	      MEANSQUARE ERROR = 0.0020


	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
    99	      MEANSQUARE ERROR = 0.0020


	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
	 0.073	 0.041	 0.137	 0.145	
    100	      MEANSQUARE ERROR = 0.0020


	 0.073	 0.041	 0.137	 0.146	
	 0.073	 0.041	 0.137	 0.146	
	 0.073	 0.041	 0.137	 0.146	
	 0.073	 0.041	 0.137	 0.146	
	 0.073	 0.041	 0.137	 0.146	
